,tag,new_tag
295,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,"('IncomeBeforeTax', 3)"
296,SalesRevenueNet,"('TotalCostOfRevenueAndOperatingExpenses', 2)"
297,SalesRevenueNet,"('TotalCostOfRevenueAndOperatingExpenses', 2)"
298,OperatingIncomeLoss,"('OperatingIncomeLoss', 10)"
299,OperatingIncomeLoss,"('OperatingIncomeLoss', 10)"
300,SalesRevenueNet,"('TotalCostOfRevenueAndOperatingExpenses', 2)"
301,SalesRevenueNet,"('TotalCostOfRevenueAndOperatingExpenses', 2)"
302,SalesRevenueNet,"('TotalCostOfRevenueAndOperatingExpenses', 2)"
303,OperatingIncomeLoss,"('OperatingIncomeLoss', 10)"
304,OperatingIncomeLoss,"('OperatingIncomeLoss', 10)"
305,OperatingIncomeLoss,"('OperatingIncomeLoss', 10)"
306,StockRepurchasedAndRetiredDuringPeriodValue,"('PreferredStockAndOtherAdjustments', 2)"
307,StockRepurchasedAndRetiredDuringPeriodValue,"('PreferredStockAndOtherAdjustments', 2)"
308,StockRepurchasedAndRetiredDuringPeriodValue,"('PreferredStockAndOtherAdjustments', 2)"
309,StockRepurchasedAndRetiredDuringPeriodValue,"('PreferredStockAndOtherAdjustments', 2)"
310,StockRepurchasedAndRetiredDuringPeriodValue,"('PreferredStockAndOtherAdjustments', 2)"
311,StockRepurchasedAndRetiredDuringPeriodValue,"('PreferredStockAndOtherAdjustments', 2)"
312,StockRepurchasedAndRetiredDuringPeriodShares,"('RedeemablePreferredStockShares', 3)"
313,StockRepurchasedAndRetiredDuringPeriodShares,"('RedeemablePreferredStockShares', 3)"
314,StockRepurchasedAndRetiredDuringPeriodShares,"('RedeemablePreferredStockShares', 3)"
315,StockRepurchasedAndRetiredDuringPeriodShares,"('RedeemablePreferredStockShares', 3)"
316,StockRepurchasedAndRetiredDuringPeriodShares,"('RedeemablePreferredStockShares', 3)"
317,StockRepurchasedAndRetiredDuringPeriodShares,"('RedeemablePreferredStockShares', 3)"
318,StockRepurchasedAndRetiredDuringPeriodShares,"('RedeemablePreferredStockShares', 3)"
319,StockRepurchasedAndRetiredDuringPeriodShares,"('RedeemablePreferredStockShares', 3)"
320,StockRepurchasedAndRetiredDuringPeriodShares,"('RedeemablePreferredStockShares', 3)"
321,StockRepurchasedAndRetiredDuringPeriodShares,"('RedeemablePreferredStockShares', 3)"
322,StockRepurchasedAndRetiredDuringPeriodValue,"('PreferredStockAndOtherAdjustments', 2)"
323,StockRepurchasedAndRetiredDuringPeriodValue,"('PreferredStockAndOtherAdjustments', 2)"
324,StockRepurchasedAndRetiredDuringPeriodValue,"('PreferredStockAndOtherAdjustments', 2)"
325,StockRepurchasedAndRetiredDuringPeriodValue,"('PreferredStockAndOtherAdjustments', 2)"
326,StockRepurchasedAndRetiredDuringPeriodValue,"('PreferredStockAndOtherAdjustments', 2)"
327,StockRepurchasedAndRetiredDuringPeriodValue,"('PreferredStockAndOtherAdjustments', 2)"
328,StockRepurchasedAndRetiredDuringPeriodValue,"('PreferredStockAndOtherAdjustments', 2)"
329,StockRepurchasedAndRetiredDuringPeriodValue,"('PreferredStockAndOtherAdjustments', 2)"
330,StockRepurchasedAndRetiredDuringPeriodValue,"('PreferredStockAndOtherAdjustments', 2)"
331,StockRepurchasedAndRetiredDuringPeriodValue,"('PreferredStockAndOtherAdjustments', 2)"
332,StockRepurchasedAndRetiredDuringPeriodWeightedAveragePrice,"('PreferredStockAndOtherAdjustments', 2)"
333,StockRepurchasedAndRetiredDuringPeriodWeightedAveragePrice,"('PreferredStockAndOtherAdjustments', 2)"
334,StockRepurchasedAndRetiredDuringPeriodWeightedAveragePrice,"('PreferredStockAndOtherAdjustments', 2)"
335,StockRepurchasedAndRetiredDuringPeriodWeightedAveragePrice,"('PreferredStockAndOtherAdjustments', 2)"
336,StockRepurchasedAndRetiredDuringPeriodWeightedAveragePrice,"('PreferredStockAndOtherAdjustments', 2)"
337,StockRepurchasedAndRetiredDuringPeriodWeightedAveragePrice,"('PreferredStockAndOtherAdjustments', 2)"
338,StockRepurchasedAndRetiredDuringPeriodWeightedAveragePrice,"('PreferredStockAndOtherAdjustments', 2)"
339,StockRepurchasedAndRetiredDuringPeriodWeightedAveragePrice,"('PreferredStockAndOtherAdjustments', 2)"
340,StockRepurchasedAndRetiredDuringPeriodShares,"('RedeemablePreferredStockShares', 3)"
341,StockRepurchasedAndRetiredDuringPeriodShares,"('RedeemablePreferredStockShares', 3)"
342,StockRepurchasedAndRetiredDuringPeriodShares,"('RedeemablePreferredStockShares', 3)"
343,StockRepurchasedAndRetiredDuringPeriodShares,"('RedeemablePreferredStockShares', 3)"
344,StockRepurchasedAndRetiredDuringPeriodShares,"('RedeemablePreferredStockShares', 3)"
345,StockRepurchasedAndRetiredDuringPeriodShares,"('RedeemablePreferredStockShares', 3)"
346,StockRepurchasedAndRetiredDuringPeriodWeightedAveragePrice,"('PreferredStockAndOtherAdjustments', 2)"
347,StockRepurchasedAndRetiredDuringPeriodWeightedAveragePrice,"('PreferredStockAndOtherAdjustments', 2)"
348,StockRepurchasedAndRetiredDuringPeriodWeightedAveragePrice,"('PreferredStockAndOtherAdjustments', 2)"
349,StockRepurchasedAndRetiredDuringPeriodWeightedAveragePrice,"('PreferredStockAndOtherAdjustments', 2)"
350,StockRepurchasedAndRetiredDuringPeriodWeightedAveragePrice,"('PreferredStockAndOtherAdjustments', 2)"
351,LossContingencyAccrualAtCarryingValue,"('TotalOperatingIncomeLoss', 1)"
352,LossContingencyAccrualAtCarryingValue,"('TotalOperatingIncomeLoss', 1)"
353,LossContingencyAccrualAtCarryingValue,"('TotalOperatingIncomeLoss', 1)"
354,LossContingencyAccrualAtCarryingValue,"('TotalOperatingIncomeLoss', 1)"
355,ConcentrationRiskPercentage1,"('EarningsBeforeInterestAndTax', 1)"
356,ConcentrationRiskPercentage1,"('EarningsBeforeInterestAndTax', 1)"
357,CashAndCashEquivalentsAtCarryingValue,"('CostsSellingAndAdministrativeExpenses', 2)"
358,CashAndCashEquivalentsAtCarryingValue,"('CostsSellingAndAdministrativeExpenses', 2)"
359,AvailableForSaleSecuritiesCurrent,"('CurrentLiabilitiesTotal', 2)"
360,AvailableForSaleSecuritiesCurrent,"('CurrentLiabilitiesTotal', 2)"
361,AvailableForSaleSecuritiesNoncurrent,"('TotalOtherLiabilitiesNoncurrent', 2)"
362,AvailableForSaleSecuritiesNoncurrent,"('TotalOtherLiabilitiesNoncurrent', 2)"
363,CashAndCashEquivalentsAtCarryingValue,"('CostsSellingAndAdministrativeExpenses', 2)"
364,CashAndCashEquivalentsAtCarryingValue,"('CostsSellingAndAdministrativeExpenses', 2)"
365,AvailableForSaleSecuritiesAmortizedCost,"('ResearchAndDevelopmentCost', 1)"
366,AvailableForSaleSecuritiesAmortizedCost,"('ResearchAndDevelopmentCost', 1)"
367,AvailableForSaleSecuritiesNoncurrent,"('TotalOtherLiabilitiesNoncurrent', 2)"
368,AvailableForSaleSecuritiesNoncurrent,"('TotalOtherLiabilitiesNoncurrent', 2)"
369,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,"('IncomeBeforeTax', 3)"
370,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,"('IncomeBeforeTax', 3)"
371,AvailableForSaleSecurities,"('NetIncomeFromContinuingOps', 1)"
372,AvailableForSaleSecurities,"('NetIncomeFromContinuingOps', 1)"
373,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,"('IncomeBeforeTax', 3)"
374,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,"('IncomeBeforeTax', 3)"
375,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,"('IncomeBeforeTax', 3)"
376,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,"('IncomeBeforeTax', 3)"
377,AvailableForSaleSecuritiesAmortizedCost,"('ResearchAndDevelopmentCost', 1)"
378,AvailableForSaleSecuritiesAmortizedCost,"('ResearchAndDevelopmentCost', 1)"
379,AvailableForSaleSecuritiesCurrent,"('CurrentLiabilitiesTotal', 2)"
380,AvailableForSaleSecuritiesCurrent,"('CurrentLiabilitiesTotal', 2)"
381,AvailableForSaleSecurities,"('NetIncomeFromContinuingOps', 1)"
382,AvailableForSaleSecurities,"('NetIncomeFromContinuingOps', 1)"
383,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,"('IncomeBeforeTax', 3)"
384,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,"('IncomeBeforeTax', 3)"
385,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,"('NetIncomeApplicableToCommonShares', 4)"
386,DerivativeFairValueOfDerivativeLiability,"('DeferredLongTermLiabilityCharges', 2)"
387,SalesRevenueNet,"('TotalCostOfRevenueAndOperatingExpenses', 2)"
388,SalesRevenueNet,"('TotalCostOfRevenueAndOperatingExpenses', 2)"
389,SalesRevenueNet,"('TotalCostOfRevenueAndOperatingExpenses', 2)"
390,DebtInstrumentCarryingAmount,"('EarningsBeforeInterestAndTax', 1)"
391,StockIssuedDuringPeriodValueAcquisitions,"('TreasuryStocksValue', 2)"
392,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,"('OtherStockHoldersEquity', 3)"
393,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,"('OtherStockHoldersEquity', 3)"
394,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,"('OtherStockHoldersEquity', 3)"
395,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,"('OtherStockHoldersEquity', 3)"
396,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,"('OtherStockHoldersEquity', 3)"
397,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,"('OtherStockHoldersEquity', 3)"
398,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,"('OtherStockHoldersEquity', 3)"
399,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,"('OtherStockHoldersEquity', 3)"
400,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,"('OtherStockHoldersEquity', 3)"
401,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,"('OtherStockHoldersEquity', 3)"
402,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,"('OtherStockHoldersEquity', 3)"
403,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,"('OtherStockHoldersEquity', 3)"
404,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,"('OtherStockHoldersEquity', 3)"
405,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,"('OtherStockHoldersEquity', 3)"
406,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,"('OtherStockHoldersEquity', 3)"
407,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,"('OtherStockHoldersEquity', 3)"
408,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,"('OtherStockHoldersEquity', 3)"
409,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,"('OtherStockHoldersEquity', 3)"
410,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,"('OtherStockHoldersEquity', 3)"
411,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,"('OtherStockHoldersEquity', 3)"
412,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,"('OtherStockHoldersEquity', 3)"
413,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,"('OtherStockHoldersEquity', 3)"
414,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,"('OtherStockHoldersEquity', 3)"
415,SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueNonvested,"('OtherStockHoldersEquity', 3)"
416,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,"('OtherStockHoldersEquity', 3)"
417,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,"('OtherStockHoldersEquity', 3)"
418,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,"('OtherStockHoldersEquity', 3)"
419,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,"('OtherStockHoldersEquity', 3)"
420,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,"('OtherStockHoldersEquity', 3)"
421,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,"('OtherStockHoldersEquity', 3)"
422,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,"('OtherStockHoldersEquity', 3)"
423,SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueNonvested,"('OtherStockHoldersEquity', 3)"
424,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,"('OtherStockHoldersEquity', 3)"
425,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,"('OtherStockHoldersEquity', 3)"
426,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,"('OtherStockHoldersEquity', 3)"
427,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,"('OtherStockHoldersEquity', 3)"
428,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,"('OtherStockHoldersEquity', 3)"
429,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,"('OtherStockHoldersEquity', 3)"
430,DefinedContributionPlanEmployerMatchingContributionPercent,"('NetIncomeApplicableToCommonShare', 0)"
431,DefinedContributionPlanContributionRatesAsPercentageOfEmployeesEarnings,"('EarningsBeforeInterestAndTaxes', 2)"
432,RevenueRecognitionMultipleDeliverableArrangementsDeterminationOfSellingPriceAmount,"('TotalCostOfRevenueAndOperatingExpenses', 3)"
433,RevenueRecognitionMultipleDeliverableArrangementsDeterminationOfSellingPriceAmount,"('TotalCostOfRevenueAndOperatingExpenses', 3)"
434,RevenueRecognitionMultipleDeliverableArrangementsDeterminationOfSellingPriceAmount,"('TotalCostOfRevenueAndOperatingExpenses', 3)"
435,SalesRevenueNet,"('TotalCostOfRevenueAndOperatingExpenses', 2)"
436,SalesRevenueNet,"('TotalCostOfRevenueAndOperatingExpenses', 2)"
437,OperatingIncomeLoss,"('OperatingIncomeLoss', 10)"
438,OperatingIncomeLoss,"('OperatingIncomeLoss', 10)"
439,SalesRevenueNet,"('TotalCostOfRevenueAndOperatingExpenses', 2)"
440,SalesRevenueNet,"('TotalCostOfRevenueAndOperatingExpenses', 2)"
441,SalesRevenueNet,"('TotalCostOfRevenueAndOperatingExpenses', 2)"
442,OperatingIncomeLoss,"('OperatingIncomeLoss', 10)"
443,OperatingIncomeLoss,"('OperatingIncomeLoss', 10)"
444,OperatingIncomeLoss,"('OperatingIncomeLoss', 10)"
445,DebtInstrumentInterestRateEffectivePercentage,"('OtherMinorityInterest', 2)"
446,DebtInstrumentInterestRateEffectivePercentage,"('OtherMinorityInterest', 2)"
447,SeniorNotes,"('GrossProfit', 1)"
448,SeniorNotes,"('GrossProfit', 1)"
449,DebtInstrumentInterestRateEffectivePercentage,"('OtherMinorityInterest', 2)"
450,DebtInstrumentInterestRateEffectivePercentage,"('OtherMinorityInterest', 2)"
451,SeniorNotes,"('GrossProfit', 1)"
452,SeniorNotes,"('GrossProfit', 1)"
453,DerivativeFairValueOfDerivativeAsset,"('EffectOfAccountingChanges', 1)"
454,DerivativeFairValueOfDerivativeAsset,"('EffectOfAccountingChanges', 1)"
455,DerivativeFairValueOfDerivativeAsset,"('EffectOfAccountingChanges', 1)"
456,DerivativeFairValueOfDerivativeAsset,"('EffectOfAccountingChanges', 1)"
457,OperatingLeasesFutureMinimumPaymentsDue,"('TotalOperatingIncomeLoss', 2)"
458,OperatingLeasesFutureMinimumPaymentsDue,"('TotalOperatingIncomeLoss', 2)"
459,DerivativeFairValueOfDerivativeAsset,"('EffectOfAccountingChanges', 1)"
460,DerivativeFairValueOfDerivativeAsset,"('EffectOfAccountingChanges', 1)"
461,DerivativeFairValueOfDerivativeAsset,"('EffectOfAccountingChanges', 1)"
462,DerivativeFairValueOfDerivativeAsset,"('EffectOfAccountingChanges', 1)"
463,EmployeeStockPurchaseProgramAuthorizedAmount,"('PreferredStockAndOtherAdjustments', 1)"
464,LossContingencyDamagesAwardedValue,"('TotalOperatingIncomeLoss', 1)"
465,SalesRevenueNet,"('TotalCostOfRevenueAndOperatingExpenses', 2)"
466,SalesRevenueNet,"('TotalCostOfRevenueAndOperatingExpenses', 2)"
467,SalesRevenueNet,"('TotalCostOfRevenueAndOperatingExpenses', 2)"
468,ConcentrationRiskPercentage1,"('EarningsBeforeInterestAndTax', 1)"
469,ConcentrationRiskPercentage1,"('EarningsBeforeInterestAndTax', 1)"
470,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesBeforeTax,"('TOTALCURRENTLIABILITIES', 8)"
471,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesBeforeTax,"('TOTALCURRENTLIABILITIES', 8)"
472,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesBeforeTax,"('TOTALCURRENTLIABILITIES', 8)"
473,SalesRevenueNet,"('TotalCostOfRevenueAndOperatingExpenses', 2)"
474,SalesRevenueNet,"('TotalCostOfRevenueAndOperatingExpenses', 2)"
475,OperatingIncomeLoss,"('OperatingIncomeLoss', 10)"
476,OperatingIncomeLoss,"('OperatingIncomeLoss', 10)"
477,SalesRevenueNet,"('TotalCostOfRevenueAndOperatingExpenses', 2)"
478,SalesRevenueNet,"('TotalCostOfRevenueAndOperatingExpenses', 2)"
479,SalesRevenueNet,"('TotalCostOfRevenueAndOperatingExpenses', 2)"
480,OperatingIncomeLoss,"('OperatingIncomeLoss', 10)"
481,OperatingIncomeLoss,"('OperatingIncomeLoss', 10)"
482,OperatingIncomeLoss,"('OperatingIncomeLoss', 10)"
483,StockIssuedDuringPeriodSharesAcquisitions,"('RedeemablePreferredStockShares', 3)"
484,StockIssuedDuringPeriodValueAcquisitions,"('TreasuryStocksValue', 2)"
485,LongTermDebtFairValue,"('TotalLongTermDebt', 3)"
486,LongTermDebtFairValue,"('TotalLongTermDebt', 3)"
487,CashAndCashEquivalentsAtCarryingValue,"('CostsSellingAndAdministrativeExpenses', 2)"
488,CashAndCashEquivalentsAtCarryingValue,"('CostsSellingAndAdministrativeExpenses', 2)"
489,AvailableForSaleSecuritiesCurrent,"('CurrentLiabilitiesTotal', 2)"
490,AvailableForSaleSecuritiesCurrent,"('CurrentLiabilitiesTotal', 2)"
491,CashAndCashEquivalentsAtCarryingValue,"('CostsSellingAndAdministrativeExpenses', 2)"
492,CashAndCashEquivalentsAtCarryingValue,"('CostsSellingAndAdministrativeExpenses', 2)"
493,AvailableForSaleSecuritiesNoncurrent,"('TotalOtherLiabilitiesNoncurrent', 2)"
494,AvailableForSaleSecuritiesNoncurrent,"('TotalOtherLiabilitiesNoncurrent', 2)"
495,AvailableForSaleSecuritiesAmortizedCost,"('ResearchAndDevelopmentCost', 1)"
496,AvailableForSaleSecuritiesAmortizedCost,"('ResearchAndDevelopmentCost', 1)"
497,AvailableForSaleSecuritiesNoncurrent,"('TotalOtherLiabilitiesNoncurrent', 2)"
498,AvailableForSaleSecuritiesNoncurrent,"('TotalOtherLiabilitiesNoncurrent', 2)"
499,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,"('IncomeBeforeTax', 3)"
500,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,"('IncomeBeforeTax', 3)"
501,AvailableForSaleSecurities,"('NetIncomeFromContinuingOps', 1)"
502,AvailableForSaleSecurities,"('NetIncomeFromContinuingOps', 1)"
503,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,"('IncomeBeforeTax', 3)"
504,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,"('IncomeBeforeTax', 3)"
505,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,"('IncomeBeforeTax', 3)"
506,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,"('IncomeBeforeTax', 3)"
507,LongTermDebtFairValue,"('TotalLongTermDebt', 3)"
